[2025-09-15 08:31:27] [INFO    ] discord.client: logging in using static token
[2025-09-15 09:36:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:36:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 14.
[2025-09-15 09:36:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:37:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 14.
[2025-09-15 09:37:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:38:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 14.
[2025-09-15 09:38:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:38:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 14.
[2025-09-15 09:38:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:39:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 14.
[2025-09-15 09:39:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:40:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 14.
[2025-09-15 09:40:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:40:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 7, 'd': None}
[2025-09-15 09:40:36] [DEBUG   ] discord.gateway: Received RECONNECT opcode.
[2025-09-15 09:40:36] [DEBUG   ] discord.client: Got a request to RESUME the websocket.
[2025-09-15 09:40:36] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-09-15 09:40:36] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-c.discord.gg
[2025-09-15 09:40:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-arm-us-east1-c-8195",{"micros":0.0}]']}}
[2025-09-15 09:40:36] [DEBUG   ] discord.gateway: Shard ID None has sent the RESUME payload.
[2025-09-15 09:40:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:40:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'RESUMED', 's': 15, 'op': 0, 'd': {'_trace': ['["gateway-prd-arm-us-east1-c-8195",{"micros":503,"calls":["id_created",{"micros":0,"calls":[]},"session_lookup_time",{"micros":276,"calls":[]},"session_lookup_finished",{"micros":7,"calls":[]},"discord-sessions-prd-2-137",{"micros":21}]}]']}}
[2025-09-15 09:40:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 09:40:37] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session 3f9a997b62752f0eca6df4d794328289.
[2025-09-15 09:40:37] [DEBUG   ] discord.client: Dispatching event resumed
[2025-09-15 09:40:52] [DEBUG   ] discord.gateway: Received WSMessage(type=<WSMsgType.CLOSED: 257>, data=None, extra=None)
[2025-09-15 09:40:52] [DEBUG   ] discord.gateway: Websocket closed with 1006, attempting a reconnect.
[2025-09-15 09:40:52] [DEBUG   ] discord.client: Got a request to RESUME the websocket.
[2025-09-15 09:40:52] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-09-15 09:40:53] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-c.discord.gg
[2025-09-15 09:40:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-arm-us-east1-c-96p7",{"micros":0.0}]']}}
[2025-09-15 09:40:53] [DEBUG   ] discord.gateway: Shard ID None has sent the RESUME payload.
[2025-09-15 09:40:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:40:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'RESUMED', 's': 16, 'op': 0, 'd': {'_trace': ['["gateway-prd-arm-us-east1-c-96p7",{"micros":410,"calls":["id_created",{"micros":0,"calls":[]},"session_lookup_time",{"micros":206,"calls":[]},"session_lookup_finished",{"micros":7,"calls":[]},"discord-sessions-prd-2-137",{"micros":23}]}]']}}
[2025-09-15 09:40:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 09:40:53] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session 3f9a997b62752f0eca6df4d794328289.
[2025-09-15 09:40:53] [DEBUG   ] discord.client: Dispatching event resumed
[2025-09-15 09:41:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:41:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:42:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:42:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:42:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:42:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:43:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:43:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:44:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:44:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:45:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:45:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:45:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:45:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:46:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:46:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:47:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:47:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:47:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:47:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:48:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:48:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:49:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:49:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:49:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:49:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:50:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:50:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:51:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:51:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:51:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:51:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:52:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:52:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:53:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:53:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:53:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:53:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:54:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:54:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:55:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:55:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:56:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:56:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:56:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:56:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:57:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:57:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:58:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:58:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:58:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:58:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 09:59:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 09:59:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:00:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:00:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:00:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:00:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:01:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:01:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:02:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:02:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:02:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:02:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:03:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:03:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:04:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:04:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:04:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:04:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:05:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:05:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:06:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:06:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:07:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:07:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:07:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:07:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:08:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:08:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:09:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:09:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:09:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:09:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:10:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:10:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:11:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:11:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:11:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2025-09-15 10:11:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:12:24] [DEBUG   ] discord.gateway: Received WSMessage(type=<WSMsgType.CLOSED: 257>, data=None, extra=None)
[2025-09-15 10:12:24] [DEBUG   ] discord.gateway: Websocket closed with 1006, attempting a reconnect.
[2025-09-15 10:12:24] [DEBUG   ] discord.client: Got a request to RESUME the websocket.
[2025-09-15 10:12:24] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-09-15 10:12:25] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-c.discord.gg
[2025-09-15 10:12:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-arm-us-east1-c-kpfh",{"micros":0.0}]']}}
[2025-09-15 10:12:25] [DEBUG   ] discord.gateway: Shard ID None has sent the RESUME payload.
[2025-09-15 10:12:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:12:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'RESUMED', 's': 17, 'op': 0, 'd': {'_trace': ['["gateway-prd-arm-us-east1-c-kpfh",{"micros":1238,"calls":["id_created",{"micros":0,"calls":[]},"session_lookup_time",{"micros":940,"calls":[]},"session_lookup_finished",{"micros":8,"calls":[]},"discord-sessions-prd-2-137",{"micros":25}]}]']}}
[2025-09-15 10:12:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 10:12:25] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session 3f9a997b62752f0eca6df4d794328289.
[2025-09-15 10:12:25] [DEBUG   ] discord.client: Dispatching event resumed
[2025-09-15 10:12:53] [DEBUG   ] discord.gateway: Received WSMessage(type=<WSMsgType.CLOSED: 257>, data=None, extra=None)
[2025-09-15 10:12:53] [DEBUG   ] discord.gateway: Websocket closed with 1006, attempting a reconnect.
[2025-09-15 10:12:53] [DEBUG   ] discord.client: Got a request to RESUME the websocket.
[2025-09-15 10:12:53] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-09-15 10:12:54] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-c.discord.gg
[2025-09-15 10:12:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-arm-us-east1-c-1bvs",{"micros":0.0}]']}}
[2025-09-15 10:12:54] [DEBUG   ] discord.gateway: Shard ID None has sent the RESUME payload.
[2025-09-15 10:12:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:12:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'RESUMED', 's': 18, 'op': 0, 'd': {'_trace': ['["gateway-prd-arm-us-east1-c-1bvs",{"micros":1699,"calls":["id_created",{"micros":0,"calls":[]},"session_lookup_time",{"micros":196,"calls":[]},"session_lookup_finished",{"micros":8,"calls":[]},"discord-sessions-prd-2-137",{"micros":22}]}]']}}
[2025-09-15 10:12:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 10:12:54] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session 3f9a997b62752f0eca6df4d794328289.
[2025-09-15 10:12:54] [DEBUG   ] discord.client: Dispatching event resumed
[2025-09-15 10:13:35] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:13:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:14:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:14:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:14:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:14:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:15:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:15:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:16:20] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:16:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:17:01] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:17:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:17:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:17:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:18:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:18:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:19:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:19:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:19:46] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:19:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:20:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:20:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:21:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:21:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:21:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:21:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:22:31] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:22:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:23:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:23:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:23:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:23:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:24:35] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:24:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:25:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:25:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:25:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:25:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:26:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:26:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:27:20] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:27:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:28:01] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:28:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:28:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:28:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:29:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:29:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:30:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:30:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:30:46] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:30:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:31:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:31:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:32:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:32:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:32:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:32:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:33:31] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:33:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:34:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:34:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:34:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:34:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:35:35] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:35:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:36:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:36:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
